Y,JD,Q1,Q2,Q3,Q4,T2,12LPX,12LPY,12LPZ,14SPZ,14LPX,14LPY,14LPZ,15SPZ,15LPX,15LPY,15LPZ,16SPZ,16LPX,16LPY,16LPZ
72,203,,2,,,A,,,,,,,,,,,,,,,
72,203,,2,,,A,,,,,,,,,,,,,,,
72,203,,2,,,A,,,,,,,,,,1,,,1,1,1
72,203,,2,,,Z,,,,,,,,1,,,,,,,
72,203,,2,,,,,,,,,,,,,,,,1,1,
72,203,,2,,,Z,,,,,,,,,,,,,,,
72,203,,2,,,,,,,,,,,,,,,,,,
72,203,,2,,,,,,,,,,,,,,,,,,
72,203,,2,,,M,,,,,,,,,,,,,,,
72,203,,,,,A,,,,,,,,,1,1,,,,,
72,204,,2,,,Z,,,,,,,,1,,,,,,,
72,204,,2,,,A,,,,,,,,,,,,,,,
72,204,,,,,A,,,,,,,,,,,,,,,
72,204,,2,,,,,,,,,,,,,,,,,,
72,204,,2,,,Z,,,,,,,,1,,,,,,,
72,204,,2,,,A,,,,,,,,,1,1,1,,,,
72,204,,2,,,A,1,1,,,1,1,,,,,,,,,
72,204,,2,,,A,,1,1,1,,,,,,,,,,,
72,204,,2,,,,,,,,,,,,,,,,,,
72,204,,2,,,T,,,,,,,,,,,,,,,
72,204,,2,,,Z,,,,,,,,,,,,,,,
72,204,,2,,,A,,,,,,,,,,,,,,,
72,204,,2,,,A,,,,,,,,,,,,,,,
72,204,,2,,,T,,,,,,,,,,,,,,,
72,204,,2,,,A,,,,,,,,,,,,,,,
72,204,,2,,,A,,,,,,,,,,,,,,,
72,205,,2,,,T,,,,,,,,,,,,,,,
72,205,,2,,,,,,,,,,,,,,,,,,
72,205,,2,,,A,,,,,,,,,,,,,,,
72,205,,2,,,,,,,,,,,,,,,,,,
72,205,,2,,,A,,,,,,,,1,1,1,,,1,1,
72,205,,2,,,A,,,,,,,,,,,,,,1,
72,205,,2,,,A,,,,,,,,,,,,,,,
72,205,,2,,,A,,,,,,,,,,1,,,1,1,
72,205,,,,,A,,,,,,,,,,,,,,,
72,205,,,,,A,,,,,,,,,,,,,,,
72,205,,2,,,T,,,,,,,,,,,,,,,
72,205,,2,,,,,,,,,,,,,,,,,,
72,205,,2,,,,,,,,,,,,,,,,,,
72,205,,2,,,A,,,,,,,,,,,,,,,
72,205,,2,,,A,,,,,,,,,,,,,1,1,
72,205,,,,,A,,,,,1,1,,,,1,,,1,1,1
72,206,,,6,,,,,,,,,,,,,,,,,
72,206,,,6,,T,,,,,,,,,,,,,,,
72,206,,,6,,A,,,,,,,,,,,,,,,
72,206,,,6,,A,,,,,,,,,,,,,,,
72,206,,,6,,C,1,1,1,,1,1,,,1,1,1,,1,1,
72,206,,,6,,,,,,,,,,,,,,,,,
72,206,,,6,,,,,,,,,,,,,,,,,
72,206,,,6,,,,,,,,,,,,,,,,,
72,206,,,6,6,A,,,,,,,,,,,,,,,
72,206,,,,,,,,,,,,,,,,,,,,
72,206,,,,,C,,,,1,1,1,,,,,,,,,
72,206,,,,,,,,,,,,,,,,,,1,1,
72,206,,,,,T,,,,,,,,,,,,,,,
72,206,,,,,C,,,1,,,,,,,,,,1,1,1
72,206,,,,,,,,,,,,,,,,,,,,
72,206,,,,,A,1,1,1,,1,1,,,,,,,1,1,
72,206,,,,,M,,,,,,,,,,,,,,,
72,206,,,,,M,,,,,,,,,,,,,,,
72,206,,,,,T,,,,,,,,,,,,,,,
72,207,,,,,,,,,,,,,,,,,,,,
72,207,,,,,M,,,,,,,,,,,,,,,
72,207,,,,,M,,,,,,,,,,,,,,,
72,207,,,,6,A,,,,,1,1,,,,,,,,,
72,207,,,6,6,A,,,,,1,1,,,,,,,,,
72,207,,,6,6,A,,,,,1,1,,,,,,,,,
72,207,,,,,M,,,,,,,,,,,,,,,
72,207,,,6,6,A,,,,,1,1,,,,,,,,,
72,207,,,6,6,,,,,,,,,,,,,,,,
72,207,,,,,A,,,,,1,1,,,,,,,,,
72,207,,,,,A,,,,,,,,,,,,,,,
72,207,,,,,Z,,,,,,,,1,,,,,,,
72,207,,,,,A,,,,,1,1,,,1,1,,,1,1,
72,207,,,,,A,,,,,1,1,,,,1,,,1,1,
72,207,,,,,,,,,,,,,,,,,,,,
72,207,,,,,A,,,,,,,,,,,,,,,
72,208,,,,,A,,,,,1,1,,,,1,,,1,1,
72,208,,,,,M,,,,,,,,,,,,,,,
72,208,,,,,Z,,,,,,,,1,,,,,,,
72,208,,,,,,,,,,,,,,,,,,,,
72,208,,,,,Z,,,,,,,,,,,,,,,
72,208,,,,,X,,,,,,,,,,,,,,,
72,208,,,,,X,,,,,,,,,,,,,,,
72,208,,,,,X,,,,,,,,,,,,,,,
72,208,,,,,Z,,,,,,,,1,1,1,,,,,
72,208,,,,,,,,,,,,,,,,,,,1,
72,208,,,,,X,,,,,,,,,,,,,,,
72,208,,,,,A,,,,,1,1,,,,,,,,,
72,208,,,,,X,,,,,,,,,,,,,,,
72,208,,,,,Z,,,,,,,,1,,,,,,,
72,208,,,,,,,,,,,,,,,,,,,,
72,208,,,,,A,,,,,1,1,,,,,,,,,
72,208,,,,,X,,,,,,,,,,,,,1,1,
72,208,,,,,,,,,,,,,,,,,,,,
72,209,,,,,C,1,1,1,,1,1,,,1,1,,,1,1,
72,209,,,,,A,,,,,,,,,,,,,,,
72,209,,,,,,,,,,,,,,,,,,,,
72,209,,,,,A,,,,,,,,,,,,,,,
72,209,,,,,X,,,,,,,,,,,,,,,
72,209,,,,,X,,,,,,,,,,,,,,,
72,209,,,,,X,,,,,,,,,,,,,,,
72,209,,,,,M,,,,,,,,,,,,,,,
72,209,,,,,A,,,,,,,,,,,,,,,
72,209,,,,,X,,,,,,,,,,,,,,,
72,209,,,,,M,,,,,,,,,,,,,,,
72,209,,,,,M,,,,,,,,,,,,,,,
72,209,,,,,Z,,,,,,,,1,1,1,,,,,
72,209,,,,,X,,,,,,,,,,,,,,,
72,210,,,,,C,1,1,1,1,1,1,,,1,1,1,,1,1,1
72,210,,,,,,,,,,,,,,,1,,,1,1,
72,210,,,,,A,1,1,1,,1,1,,,,,,,1,1,
72,210,,,,,C,,,,,,,,,,,,,1,1,
72,210,,,,,,,,,,,,,,,,,,,,
72,211,,,,,,,,,,,,,,,,,,,,
72,211,,,,,A,,,,,1,1,,,1,1,,,1,1,
72,212,,,,,A,,,,,1,1,,,,,,,,,
72,212,,,,,,,,,,1,1,,,,,,,,,
72,212,,,,,C,,,,1,1,1,,,,,,,,,
72,212,,,,,C,,,,,,,,,,,,,,,
72,213,,,4,,C,1,1,1,1,1,1,,,,,,,,,
72,213,,,,,,,,,,,,,,,,,,,,
72,214,,,2,2,A,,1,1,,,,,,,,,,,,
72,214,,,2,,,,,,,,,,,,,,,,,
72,214,,,2,,A,,,,,,,,,,,,,,,
72,214,,,2,,A,,,,,,,,,,,,,,,
72,214,,,2,,M,,,,,,,,,,,,,,,
72,215,,2,2,,C,,,,,,,,,,,,,1,1,1
72,215,,2,2,,A,,,,,,,,,,,,,,,
72,215,,2,2,,,,,,,,,,,,,,,,,
72,215,,2,2,,,,,,,,,,,,,,,,,
72,215,,2,,,,,,,,,,,,,,,,,,
72,215,,2,,,A,,,,,1,1,,,,1,,,1,1,1
72,215,,2,,,A,,,,,,,,,,,,,,,
72,215,,2,,,A,,,,,,,,,,,,,,,
72,215,,2,,,,,,,,,,,,,,,,,,
72,216,,2,,,Z,,,,,,,,,,,,,,,
72,216,,,,,A,,,,,,,,,,,,,,,
72,216,,,,,M,,1,1,,,,,,,,1,,,,
72,216,,,,,A,,,,,,,,,,,,,,,
72,217,,,,,A,,,,,,,,,,,,,,,
72,217,2,,,,A,,,,,,,,,,,,,,,
72,217,2,,,,A,,,,,,,,,,,,,,,
72,217,2,,,,A,,,,,1,1,,,,,,,1,,
72,217,,,,,A,,,,,,,,,,,,,,,
72,217,,,,,M,1,1,1,1,,,,,,,,,,,
72,217,,,,,A,,,,,,,,,,,,,,,
72,217,,,,,A,,1,1,,1,1,,,,,,,1,1,
72,217,,,,,A,,,,1,1,1,,,,,,,,,
72,217,,,,,A,,,,,,,,,1,1,,,1,1,
72,217,,,,,A,,,,,,,,,,1,,,1,1,1
72,217,,,,,A,,,,1,,1,,,,,,,,,
72,218,,,,,A,,,,,,,,,,,,,,,
72,218,,,,,A,,,,,,,,,,,,,,,
72,218,,,,,A,,,,,,,,,,,,,,,
72,218,,,,,A,1,1,1,1,1,1,,1,1,1,1,1,1,1,1
72,218,,,,,M,,,,,,,,,1,,,,,,
72,218,,,,,A,,,,,,,,,,,,,,,
72,218,,,,3,A,,,,,,,,,1,1,,,,,
72,218,,,,,,,,,,,,,,,,,,,,
72,218,,,,,A,,,,,,1,,,,,,,,1,
72,218,,,,,A,,,,,,,,,,,,,,,
72,218,,,,,A,,,,1,,1,,,,,,,,1,
72,218,,,,,,,,,,,,,,,,,,1,1,
72,218,,,,,,,,,,,,,,,,,,,,
72,218,,,,,,,,,,,1,,,,,,,1,1,
72,218,,,,,A,,,,,,,,,,,,,,,
72,218,,,,,A,1,1,1,,,,,,,,,,1,1,
72,219,,,,,A,,,,,,,,,,,,,,,
72,219,,,,,A,,,,,,,,,,,,,,,
72,219,,,,,A,,,,,,,,,,,,,,,
72,219,,,,,A,,,,,,,,,,,,,,,
72,219,,,2,,A,1,1,1,1,1,1,,,,,,,,1,
72,219,,,2,,,,,,,,,,,,,,,,,
72,220,,,2,,A,,,,,,1,,,,,,,,1,
72,220,,,2,,A,,,,,,1,,,,,,,,,
72,220,,,2,,M,,,,,,,,,,,,,,,
72,220,,,2,,,,,,,,,,,,,,,,,
72,220,,,2,,M,,,,,,,,,,,,,,,
72,220,,,2,,A,,,,,,,,,,,,,,1,
72,220,,,2,,A,,,,,,,,,,,,,,,
72,220,,,2,,A,,,,,,,,,,,,,,,
72,220,,,2,,,,,,,,,,,,,,,,,
72,220,,,,,,,,,,,,,,1,1,1,,,,
72,220,,,,,A,,1,1,,,,,1,,1,1,,,,
72,220,,,,,,,,,,,,,,,,,,,,
72,221,,,,,,,,,,,,,,,,,,,,
72,221,,,,,A,,,,,,,,,,,,,,,
72,221,,,,,,,,,,,,,,,,,,,,
72,221,,,,,,,,,,,,,,,,,,,,
72,221,,,,,A,1,,1,,1,1,,,,,,,1,1,1
72,221,,,,,,,,,,,,,,,,,,,,
72,221,,,,,,,,,,,,,,,,,,,,
72,221,,,,,,,,,,,,,,,,,,,,
72,221,,,,,,,,,,,,,,,,,,,,
72,222,,,,,,,,,,,,,,,,,,,,
72,222,,,,,A,,,,,,,,,,,,,,,
72,222,,,,,,,,,,,1,,,,,,,,,
72,222,,,,,A,,,,,,1,,,,,,,,,
72,222,,,,,,,,,,1,1,,,,,,,,1,
72,222,,,,,,,,,,,,,,,,,,,,
72,222,,,,,C,,,,,1,1,,,1,1,,,1,1,
72,223,,,,,A,,,,,1,1,,,,,,,,1,
72,223,,,,,A,,,,,,,,,,,,,,,
72,223,,,,,A,,,,,,,,,,,,,,,
72,223,,,,,,,,,,,,,,,,,,,,
72,223,,,,,A,,,,,,,,,,,,,,,
72,223,,,,,,,,,,,,,,,,,,,,
72,223,,,,,,,,,,,,,,,,,,,,
72,223,,,,,,,,,,,,,,,,,,,,
72,224,,,,,,,,,,,,,,,,,,,,
72,224,,,,,C,,,,,,,,,,,,,,,
72,224,,,,,,,,,,,,,,,,,,,,
72,224,,,,,,,,,,,,,,,,,,,,
72,224,,,,,,,1,,,,,,,,,,,,,
72,224,,,,,C,,,,,1,1,,,1,1,1,,1,1,1
72,224,,,,,,,,,,,,,,1,1,,,,,
72,224,,,,,C,1,1,1,,1,1,,,,,,,1,1,1
72,224,,,,,,,,,,,,,,,,,,,,
72,224,,,,,,,,,,,,,,,,,,,,
72,225,,,,,A,,,,,,,,,,,,,,,
72,225,,,,,,,,,,,,,,,,,,,,
72,226,,,,,,,,,1,1,1,,,,,,,,,
72,226,,,,,,,,,,,,,,,,,,,,
72,226,,,,,,,,,,,,,,,,,,,,
72,227,,,,,C,,,,,1,1,,,,,,,,,
72,227,,,,,C,,,,,,,,,,,,1,1,1,1
72,227,,,,,,,,,,,,,,,,,,,,
72,227,,,,,A,,,,,1,1,,,,,,,,,
72,227,,,,,,,,,,,,,,,,,,,,
72,228,,,,,,,,,,,,,,,,,,,,
72,228,,,,,A,,,,,1,1,,,,,,,,,
72,228,,,,,,,,,,,,,,,,,,,,
72,228,,,,,C,,,,,1,1,,,,,,,,,
72,228,,,,,A,,,,,,,,,,,,,1,1,
72,228,,,,,C,,,,,,,,,,,,1,1,1,
72,228,,,,,,,,,,,,,,,,,1,1,1,
72,228,,,,,C,,,,,,,,,,,,,,,
72,228,,2,,,A,1,1,,,,,,,1,1,,,1,1,
72,228,,,2,,,,,,1,,,,,,,,,,,
72,229,,,2,,A,,,,,1,1,,,,,,,,,
72,229,,,2,,,,,,,1,1,,,,,,,,,
72,229,,,,2,,,,,,,,,,,,,,,,
72,229,,,,2,,,,,,,,,,,,,,,,
72,229,,,,2,,,,,,,,,,,,,,,,
72,229,,,,2,,,,,,,,,,,,,,,,
72,229,,,,2,,,,,,,,,,,,,,,,
72,229,,,,2,,,,,,,,,,,,,,,,
72,229,,,,2,,,,,,1,1,,,,,,,,,
72,229,,,,2,,,,,,1,1,,,,,,,,,
72,229,,,,2,C,1,,,,1,1,,,,,,,,,
72,230,,,,2,A,,,,,,,,,,,,,,,
72,230,,,,2,,,,,,,,,,,,,,,,
72,230,,,,2,,,,,,,,,,,,,,,,
72,230,,,,2,,,,,,1,1,,,,,,,,,
72,230,,,,2,A,,,,,1,1,,,,1,,,1,1,
72,230,,,,2,A,,,,,,,,,1,1,,,,,
72,230,,,,2,A,,,,,,,,,,,,,,,
72,230,,,,2,M,,,,,,,,,,,,,,,
72,230,,,,2,M,,,,,,1,,,,,,,,,
72,230,,,,2,A,,,,,,1,,,,,,,1,1,1
72,230,,,,2,,,,,,,1,,,,,,,,,
72,230,,,,2,A,,,,,1,1,,,,,,,1,1,
72,230,,,,2,A,,,,,,,,,,,,,,,
72,230,,,,2,,,,,,,,,,,,,,,,
72,230,,,,2,A,1,,,1,1,1,,,1,1,,,1,1,
72,230,,,2,2,,,1,1,,,,,,,,,,,,
72,230,,,2,2,,,,,,,,,,,,,,,,
72,230,,,2,2,,,,,,,,,,,,,,1,1,
72,230,,,2,2,,,,,,,,,,,,,,,,
72,230,,,2,2,,,,,,,,,,,,,,,,
72,230,,,2,2,,,,,,,,,,,,,,,,
72,230,,,2,2,A,,,,,,,,,,,,,,,
72,230,,,2,2,,,,,,,,,,,,,,,,
72,230,,,2,2,A,,,,,1,1,,,,,,,,,
72,230,,3,2,2,M,,1,1,,1,1,,,,,,,,,
72,230,,3,2,2,M,,,,,,,,,,,,,,,
72,230,,,2,2,,,,,,,,,,,,,,,,
72,230,,,2,2,A,1,1,1,,1,1,,,1,1,1,,1,1,
72,231,,,2,2,A,,,,,1,,,,,,,,,,
72,231,,,2,2,,,,,,1,1,,,,,,,,,
72,231,,,2,2,,,,,,,,,,,,,,,,
72,231,,,2,2,A,,,,,1,,,,,,,,,,
72,231,,,2,2,,,,,,1,,,,,,,,,,
72,231,,,2,2,,,,,,1,1,,,,,,,,,
72,231,,,2,2,A,,,,,1,1,,,1,1,,,,,
72,231,,,2,2,A,,,,,1,1,,,,,,,,,
72,231,,,2,2,,,,,,,,,,,,,,,,
72,231,,,2,2,A,,,,,,,,,1,1,,,,,
72,231,,2,2,2,,,,,,,,,,,,,,,,
72,231,,,,,A,,,,,,,,,,,,,,,
72,231,,2,,2,A,,,,,,,,,,,,,,,
72,232,,2,,2,,,,,,,,,,,,,,,,
72,232,,2,,2,,,,,,1,1,,,,,,,,,
72,232,,2,,2,A,,,,,,,,,,,,,,,
72,232,,2,,2,A,,,,,,,,,,,,,,,
72,232,,2,,2,A,1,1,1,,1,1,,,1,1,,,1,1,
72,232,,2,,2,A,,,,,,,,,,,,,,,
72,233,,2,,2,C,,,,,,,,,,,,,,,
72,233,,2,,,,,,,,,,,,,,,,1,1,
72,233,,2,,,A,1,1,1,,1,1,,,1,1,,,1,1,
72,233,,2,,,M,,,,,,,,,,,,,,,
72,233,,2,,,A,,,,,,,,,1,1,,,1,1,
72,233,,2,,,Z,,,,,,,,1,,,,,,,
72,233,,2,,,,,,,,,,,,,,,,1,1,1
72,233,,2,,,,,,,,,,,,,,,,,,
72,233,,2,,,,,,,,,,,,,,,,,,
72,233,,2,,,M,,,,,,,,,,,,,,,
72,233,,2,,,A,,,,,,,,,,,,,,,
72,233,,,,,A,,,,,,,,,,,,,,,
72,233,,2,,,M,,,,,,,,,,,,,,,
72,233,,2,,,A,,,,,,,,,,,,,,,
72,233,,2,,,Z,,,,,,,,1,,,,,,,
72,233,,2,,,T,,,,,,,,,,,,,,,
72,233,,2,,,A,,,,,,,,,,,,,,,
72,233,,2,,,A,,,,,,,,,1,1,,,1,1,
72,233,,2,,,T,,,,,,,,,,,,,,,
72,233,,2,,,M,,,,,,,,,1,1,1,,1,1,1
72,233,,2,,,A,1,1,1,,1,1,,,1,1,1,,,,
